real_rho,nn,ldhat
0.0085011214507,0.0062584614999,0.01065
0.00850355993805,0.00260117072197,0.00785
0.00851189100885,0.00692688049835,0.00205
0.00851495538015,0.00306741693265,0.0073
0.0085294471896,0.00419799026733,0.00865
0.0085691607142,0.0070561183994,0.0134
0.00859745377785,0.0085944487176,0.00805
0.0086363964001,0.0105360819684,0.01015
0.0086539673053,0.00273575360645,0.0051
0.00872193793495,0.0082400441024,0.0086
0.0087669797724,0.0087668599839,0.02665
0.00879953160195,0.00357525606952,0.007
0.00880202473975,0.00314050940144,0.01335
0.0088067723012,0.0133963279232,0.00875
0.0088902263421,0.00607623308685,0.00745
0.0088961122671,0.0116624268903,0.01525
0.00891593746845,0.00277840650454,0.00755
0.0089289928144,0.00258664802293,0.00655
0.00894053544295,0.0080531918627,0.00825
0.00895571130355,0.0066498965089,0.00835
0.00899339670325,0.0107201951248,0.0106
0.00090131320774,0.00303300961847,0.00345
0.00090773897998,0.000537081535955,0.0
0.000909298389505,0.000478430838811,0.00065
0.000911383668595,0.000689894070285,0.00105
0.00091971787104,0.00150430080953,0.00125
0.00092014976258,0.00142689105856,0.0014
0.000922846747775,0.00239826320123,0.0005
0.000930441805765,0.00101364096861,0.00115
0.000930587809265,0.000853909875835,0.0005
0.00093587763413,0.00104086300888,0.0005
0.000936097032685,0.00106306050589,0.00095
0.00093782037904,0.00077617767297,0.00195
0.000946623044605,0.00085970831901,0.00055
0.000948884456385,0.000623065885795,0.0008
0.00094979634255,0.0017911628326,0.0016
0.0090391242982,0.0053105610294,0.0081
0.0090581133741,0.0063048417895,0.00755
0.00906260850225,0.00330249847807,0.0197
0.00910305127495,0.00350384642775,0.00675
0.00917352898585,0.0082143012554,0.00945
0.00918044581875,0.0059680503286,0.00575
0.0093015299512,0.00497605053814,0.0108
0.0093339509973,0.00655411837,0.0064
0.0093511219347,0.00430981460968,0.0071
0.00935794561445,0.0084102261208,0.01035
0.00938977670915,0.0063153240268,0.01515
0.000955088160895,0.00110412172568,0.00125
0.00096185352438,0.00097549973529,0.0015
0.00096264977948,0.000306911398756,0.00045
0.000964467113605,0.00206837576025,0.0014
0.000968284794985,0.00127395321331,0.00155
0.000968585248155,0.0012463207445,0.00245
0.000977326246285,0.00265240844875,0.0011
0.000980431269115,0.000461021191832,0.0007
0.00098240987352,0.00097657727899,0.0018
0.00098342738211,0.000653907332615,0.00055
0.00098483060096,0.000849034781805,0.0011
0.000986417458605,0.00177748047577,0.0016
0.00098734647369,0.00211154618135,0.0019
0.000987693215185,0.000370424242483,0.00045
0.00099296554013,0.00190824483438,0.00095
0.00951926844335,0.0100848494067,0.0083
0.0095839150641,0.00415583737609,0.0118
0.00964019330595,0.0126724206784,0.0085
0.00964502610615,0.0108504333582,0.0238
0.0096774040952,0.0064716946759,0.00615
0.0096872622686,0.00264604798577,0.00965
0.00972360258825,0.009305482117,0.0082
0.0097270204819,0.0141452794214,0.00625
0.0097334919388,0.0063964823912,0.00715
0.00973364870655,0.0087759609166,0.0083
0.0097753757877,0.0097115229321,0.00915
0.0098388495652,0.006728119162,0.00845
0.00987871628985,0.010774120361,0.017
0.00990556019795,0.00499831395385,0.01375
0.0099277386579,0.0035279259776,0.00835
0.0099284146236,0.0058287972117,0.0072
0.0099345570981,0.0094391564409,0.0076
0.0099448845068,0.00912334657015,0.01745
0.00996130082565,0.006321098636,0.0122
0.00997433433105,0.00474943684503,0.00915
0.0099936690622,0.00484574984008,0.00815
0.00100832156099,0.00052896618566,0.0004
0.00100943960128,0.000700793574515,0.00155
0.00101438195006,0.00276408978908,0.0013
0.00101445376766,0.00102394783577,0.00105
0.00101474674557,0.000693686095365,0.00135
0.00101758800843,0.000898687037695,0.00195
0.00101925625796,0.00095116044912,0.00185
0.00102189588225,0.00122394670776,0.00195
0.00102932488828,0.00223055018737,0.00115
0.00103007254131,0.00206081843397,0.0024
0.00103301764584,0.00091729189425,0.0005
0.00103571069793,0.00166963988994,0.00105
0.0010439120983,0.000870916176445,0.0017
0.0010483131496,0.00233414866314,0.00235
0.0100033054993,0.00715304147975,0.01105
0.0100481394944,0.00794384075775,0.01725
0.0100514093338,0.00327930152912,0.00475
0.010058292361,0.00914707836475,0.0107
0.0101777590154,0.0086068738119,0.01035
0.0102539023847,0.00618289377445,0.0057
0.0102939161157,0.0108705071944,0.0156
0.0103301680405,0.00908229711495,0.0145
0.010339364044,0.00682203762365,0.00765
0.0103486123515,0.0050727790175,0.01125
0.0103738947605,0.0125869629717,0.0072
0.0103776894039,0.0087841371889,0.0094
0.0104257227813,0.012470989555,0.00895
0.00105290476518,0.00073194732356,0.0008
0.00105464716331,0.00406887449034,0.0013
0.00105621660594,0.00062450789739,0.00075
0.00106223145028,0.00052165457333,0.00085
0.00106885119832,0.00127722147711,0.0012
0.00108280836918,0.000688596037265,0.0016
0.00109557227908,0.000653049334565,0.001
0.00109579532792,0.00163935661811,0.00085
0.0105152167925,0.0117576591914,0.00825
0.0105711873857,0.0096811230034,0.0075
0.0105752144379,0.00407293430165,0.0079
0.0106064578489,0.00893396966335,0.0156
0.0106145681919,0.00468951846797,0.0118
0.0106320846539,0.00745271744965,0.00705
0.010634351714,0.0065373720195,0.0054
0.0106359033082,0.0053337937091,0.01665
0.0106368325645,0.00467945869214,0.01465
0.0106549855049,0.0090561466277,0.00895
0.0106644120723,0.0077881343943,0.01415
0.0106970471716,0.00832026200805,0.0101
0.0107493353827,0.00775752973595,0.00665
0.0107520990252,0.00734962230645,0.00575
0.0107573519385,0.00739272202835,0.00765
0.0107804104265,0.00593458937255,0.00745
0.0108488967549,0.00760417680565,0.00495
0.0109374976409,0.00926359356225,0.00995
0.0109728246459,0.00610044554555,0.02575
0.00110066425724,0.00455623912121,0.0025
0.00110392405027,0.000509220319765,0.00095
0.00110692941454,0.00284744754485,0.00105
0.00111701326163,0.00038298217611,0.00085
0.00113228619073,0.000419884684769,0.0004
0.00113736132533,0.00296945757127,0.00175
0.00113906871168,0.00186451820514,0.00145
0.00114171594854,0.00069880928039,0.0011
0.00114470162028,0.0004422297214,0.0012
0.00114557617584,0.00077632499087,0.001
0.0110263119528,0.00887810809115,0.00675
0.01104509441,0.0090183318422,0.0189
0.0110548447389,0.0076861573856,0.01915
0.0110616888295,0.0104153416193,0.0058
0.0110716854862,0.0088138205484,0.00635
0.0110916542957,0.00758016746175,0.0177
0.0111094862792,0.00401868214459,0.00865
0.0111206255,0.0102567482127,0.0203
0.0111574846265,0.00867405651265,0.00545
0.0111893494875,0.00697096757245,0.0248
0.0112628217679,0.0102617967591,0.00905
0.0112841599645,0.0088741626345,0.00585
0.0112926062293,0.00508133874425,0.01115
0.0112952214941,0.0060696575944,0.00835
0.0113443361501,0.0102314975845,0.01005
0.011362458397,0.00868935654515,0.00735
0.0113700751117,0.00872401309075,0.0299
0.0114378575455,0.0095365659424,0.01245
0.011439296995,0.0104857441038,0.01435
0.0114607034635,0.00304364334174,0.015
0.011469371092,0.0133283996787,0.0141
0.0114876420971,0.0102820967036,0.0188
0.00115213214498,0.0006430102819,0.001
0.00115607971327,0.000777007348335,0.0006
0.0011645100948,0.000985108466445,0.00125
0.00116604096506,0.00111957035143,0.0013
0.00116690838771,0.000957074665865,0.00145
0.00117152262058,0.000788615947085,0.00125
0.00117672710416,0.000876107389905,0.00065
0.00117683473345,0.000799823407055,0.0016
0.00118490720931,0.000708653599055,0.00135
0.00118506112099,0.00103227392886,0.0021
0.00118782443625,0.000747861439535,0.0006
0.00118882044334,0.000645893968275,0.00135
0.00119440127637,0.00058602669469,0.00105
0.0115450577506,0.0108192873512,0.00645
0.0115466767391,0.0112477697735,0.00815
0.0115516224121,0.0113482072533,0.0094
0.0115613479768,0.00400262469852,0.0078
0.0115910772596,0.00762660370475,0.0062
0.0115993418273,0.0113815569744,0.01665
0.0116047510757,0.010778327511,0.016
0.0116079547062,0.00548912029235,0.0096
0.0116257939182,0.0106857256481,0.014
0.0117043468085,0.00657504995805,0.01395
0.0117620068266,0.0103135882631,0.01075
0.0118210662203,0.00384169446391,0.0065
0.0118393779521,0.00719376220505,0.00825
0.0118839141924,0.00730694795705,0.01985
0.0119112111713,0.00937012543375,0.02005
0.0012011095848,0.000341568256806,0.0008
0.00120870379221,0.000394050750408,0.0008
0.00121134290075,0.00054913866129,0.0016
0.00121470559052,0.00121032615355,0.00395
0.00122962028854,0.00108909436889,0.0015
0.0012304186733,0.00113485356284,0.00055
0.00123237413989,0.00123940978848,0.002
0.00123401871969,0.000509613467805,0.00125
0.00123627784752,0.00283890271425,0.001
0.00123707588331,0.00123141262553,0.00165
0.00124959118065,0.000946927741155,0.00095
0.0120624898803,0.010897864885,0.0142
0.0120740024965,0.0103451294104,0.0115
0.0121693341704,0.0101011079316,0.00645
0.0122376485426,0.0099023711321,0.01555
0.0122530296553,0.00868724832415,0.02095
0.0123111602606,0.0111816336891,0.0155
0.00125197229535,0.00148472011015,0.00075
0.0012552881782,0.00447363904486,0.00145
0.00125728203944,0.000419547155176,0.0007
0.00126037622254,0.00087756198508,0.00145
0.00126152277569,0.0004894499973,0.00145
0.00126790223965,0.00190497669389,0.00115
0.00126859852878,0.00062525922286,0.00025
0.00127562336984,0.00206043891078,0.001
0.00127647391129,0.00105072031641,0.0019
0.00127900150237,0.00119603221775,0.0016
0.00127909708133,0.00245129451085,0.0012
0.00128332502591,0.000547347916895,0.0012
0.00128390258587,0.00094566125609,0.00155
0.00128420167062,0.00109760182929,0.0012
0.0125300011821,0.00693325004925,0.0198
0.0125322359539,0.0058014482622,0.01005
0.0125628156663,0.0116994318903,0.00925
0.0126080119667,0.00933271610175,0.005
0.0126100299042,0.0080327012487,0.0229
0.0126971165319,0.00392105118313,0.00835
0.0128899095294,0.0082709970721,0.00545
0.00130714158002,0.00111962480573,0.00175
0.00131207834749,0.000586160840905,0.00245
0.00131403647659,0.00128656368934,0.0013
0.0013155307397,0.00321084563755,0.00145
0.00131945048627,0.00179686248995,0.00165
0.00132049633099,0.00265143507307,0.0016
0.00132073826142,0.000738705688535,0.00135
0.00132155960485,0.00204045647476,0.00165
0.00132239870355,0.000591314203985,0.00135
0.00132346594856,0.00078251955969,0.00075
0.00132350381653,0.000439007695484,0.00075
0.00133450135066,0.00229606507607,0.0015
0.00133735187406,0.00094255430249,0.0009
0.00134813243381,0.000377606126619,0.0008
0.0130470421024,0.008068368146,0.0068
0.0130521989423,0.0103638928191,0.006
0.0131205495049,0.00738891730535,0.01135
0.0131476145057,0.00765179126295,0.0059
0.0131536862592,0.00567512224765,0.01375
0.0131947685176,0.0092655290614,0.01155
0.013373424574,0.0082604454449,0.0231
0.0133844431254,0.0109578933669,0.02125
0.0134085362664,0.0088241740755,0.01525
0.013415018048,0.00879757716865,0.01475
0.0134634831622,0.00521811571275,0.0105
0.0134688238509,0.00195847437055,0.01175
0.00135319418271,0.000411636757347,0.00065
0.00135960506799,0.00045762111923,0.00105
0.00136001622599,0.00267502859171,0.00235
0.00136337046622,0.00318116076027,0.0017
0.0013669610272,0.00125959296464,0.00215
0.00137119827437,0.000422267289783,0.0009
0.00137267000351,0.00060781645254,0.00155
0.00138459951655,0.00114519259422,0.0023
0.00138934317578,0.00108495974601,0.001
0.0013929340462,0.00139556727933,0.0017
0.0013933066517,0.00077067669296,0.00065
0.00139404965207,0.00124653515379,0.00115
0.00139784639544,0.00099011562022,0.00105
0.0135492258378,0.0083036791596,0.013
0.0136378660433,0.0078540762094,0.0231
0.0136409458917,0.0091938806132,0.02235
0.0136959682129,0.0096434442584,0.0071
0.0138725517423,0.0081273220647,0.0139
0.0139846560816,0.0025306015924,0.0144
0.00140201873464,0.000855712307535,0.0006
0.00140557150248,0.0010364980996,0.00135
0.00140882533702,0.00153177549965,0.00115
0.00141116231766,0.00050074443681,0.00065
0.00141428843532,0.00183341762004,0.0008
0.00141432508348,0.00043541438082,0.0011
0.00141674064165,0.00391541481182,0.00165
0.00142058119127,0.000774427177335,0.0008
0.00142093983477,0.00101595543017,0.00205
0.00142342764998,0.00125799452672,0.0032
0.00143019797083,0.00071580059525,0.0015
0.00143406515395,0.00086599096128,0.0012
0.0140277669438,0.00718005245075,0.0205
0.0140550223538,0.00640051839625,0.0216
0.0141049924073,0.0077470335412,0.0134
0.0141251425553,0.00915221839715,0.00655
0.0141589784513,0.0103250348802,0.0194
0.0141860767679,0.00752847568735,0.01935
0.014268954241,0.0111231067359,0.02915
0.0142802702617,0.0103744182068,0.01205
0.0142863615279,0.0104114672895,0.01075
0.0142997620956,0.00385884037799,0.00415
0.0143041447358,0.0141736553721,0.0117
0.0143251201343,0.00915903823435,0.01595
0.0143495099437,0.00247437012463,0.0139
0.0144526753463,0.011351105346,0.02625
0.0144653318222,0.0114664623638,0.00735
0.0144696894478,0.00360849927364,0.01845
0.00145082827436,0.000986769678835,0.00225
0.00145183037033,0.00058023547742,0.0013
0.00145970626687,0.00139483629849,0.00075
0.00146169487763,0.000641256715035,0.0006
0.00147853170354,0.00061359688087,0.0015
0.00148328883794,0.00375481718331,0.00225
0.00148387538749,0.00121282148454,0.00155
0.0145154455155,0.0090583497721,0.0196
0.014535710871,0.0089054824367,0.00585
0.0145598806108,0.0122026612746,0.0203
0.0145728454092,0.00917858010315,0.00985
0.0146131367749,0.0098355052953,0.0089
0.0146715206568,0.0127059837982,0.016
0.0146761154276,0.0087826375353,0.00655
0.0146844662882,0.0090301850032,0.0199
0.0146909156792,0.0114277895302,0.01835
0.0146965987633,0.00964562642355,0.0147
0.0148708101992,0.0115146553106,0.0146
0.0149043777207,0.0084130463416,0.0125
0.0149471270497,0.00470805273976,0.0193
0.0149483317916,0.0104269484017,0.01575
0.00151882154907,0.00051034287572,0.0007
0.00151915010391,0.000968283290255,0.00115
0.00152083974972,0.00117090252735,0.0005
0.00152308347355,0.0015227157636,0.0022
0.00153016710205,0.000995229846,0.00155
0.00153036237056,0.000950858206975,0.0028
0.00153105032816,0.00166809965956,0.0015
0.0015378602169,0.00142352453108,0.00195
0.00153787690418,0.000759067893155,0.0018
0.00154312981997,0.00210550083222,0.00145
0.00154402814541,0.00112837976699,0.00335
0.00154508104358,0.000387173892832,0.00335
0.00154591949508,0.00095625959624,0.00075
0.0015472855938,0.00464653048423,0.00165
0.0150037311928,0.0099029283224,0.01535
0.0150603626004,0.0109408622393,0.0154
0.0150801678775,0.0101599397679,0.0131
0.015100027598,0.0112447331839,0.02505
0.015155655766,0.00919567438555,0.01575
0.0152102737126,0.0108838654011,0.0136
0.0152834934274,0.0111361885623,0.015
0.0152962514755,0.0075644484846,0.01385
0.015343380275,0.00924876522125,0.0105
0.0153569161958,0.0075541829171,0.0086
0.015405782533,0.0112573085195,0.0102
0.0154117904939,0.00646596328935,0.01175
0.00155193596473,0.0008762536183,0.00075
0.00155527672576,0.00065242621286,0.0011
0.00156103816924,0.0013529704601,0.0014
0.00156298024237,0.00254790187548,0.00135
0.00156722769402,0.00221405850541,0.0015
0.00157593638767,0.00217624293804,0.0022
0.00158374399901,0.0017737832056,0.0014
0.00159100557521,0.000912456663335,0.0025
0.00159863454852,0.00184353857265,0.0013
0.00159947340347,0.00135601768813,0.0012
0.0155189539635,0.0107426913912,0.0206
0.0155898426081,0.0063857841355,0.0098
0.0157678710281,0.0102014787996,0.01345
0.0157755733702,0.010829398629,0.0112
0.0158217066592,0.00974287600705,0.01945
0.0158362280645,0.009151710537,0.0133
0.0158416603872,0.0105831170406,0.0194
0.0158749587675,0.00872127030575,0.027
0.0158835552274,0.0059451147295,0.01675
0.0159247674563,0.00540493265425,0.01455
0.00160831650528,0.00152077798108,0.00225
0.0016143093404,0.000792968938625,0.0018
0.00162813470869,0.000844527131155,0.00235
0.00163385489798,0.000968924476155,0.0024
0.00164766591943,0.00177203642015,0.00165
0.0161332779665,0.0106765286781,0.022
0.0161740104583,0.012496219839,0.02785
0.0161742511175,0.00464127159822,0.01815
0.0161870189531,0.0088129046576,0.0228
0.0162093601786,0.0111760153644,0.0171
0.0162270608427,0.0133570268432,0.01325
0.0162334499548,0.0095767241238,0.0169
0.0162644794577,0.0110307533919,0.0151
0.0162829424796,0.012120861254,0.01675
0.0163666669668,0.0110576746614,0.0088
0.016454388641,0.0107295806387,0.0155
0.00165595872905,0.00186590478302,0.00205
0.00166873471923,0.00097824439597,0.00155
0.00167001302913,0.00172921684032,0.0026
0.00167439284358,0.00310945062045,0.00275
0.00167967806337,0.00656222382325,0.00135
0.00168713045188,0.00180940219985,0.00195
0.00169069947929,0.00131631758038,0.0012
0.00169627713264,0.00179771307594,0.00095
0.0165216027609,0.0069170373511,0.02355
0.0165390403961,0.00990007423385,0.02045
0.0165507246475,0.0111372864897,0.0163
0.0165611739891,0.00973409482445,0.03
0.0166230311255,0.00576244927655,0.0164
0.0166467220077,0.00446088194985,0.011
0.0167033578543,0.00988862484435,0.02395
0.0167238761649,0.00902388951025,0.022
0.0167937176591,0.00726464252165,0.0108
0.016820996693,0.011595529254,0.0206
0.0168271793232,0.0100187890069,0.0182
0.0168357522436,0.00699011876715,0.0116
0.016864871139,0.00979363967055,0.00665
0.0169093675829,0.0133197431547,0.0276
0.0169227660845,0.008397716254,0.0288
0.0169775552727,0.0034977563611,0.0025
0.0169886379484,0.0060014386095,0.01645
0.00172235711488,0.00064482537099,0.0015
0.00172899510505,0.00513310109095,0.0024
0.00173087153585,0.00118263447239,0.0017
0.00173143732565,0.00141104183354,0.0012
0.00173290361899,0.00146327474773,0.00295
0.00173769663676,0.00157469922582,0.00225
0.0170588093036,0.0098442958133,0.00875
0.0171052004829,0.009633250504,0.01065
0.0171961661858,0.0215783032507,0.02245
0.0172269457942,0.0112550488591,0.0093
0.0172540180172,0.0161172552765,0.0227
0.0173607020877,0.00880656484965,0.0203
0.0174214811715,0.0065322219945,0.0149
0.0174234397219,0.0105867485652,0.0154
0.0174884841029,0.0095011735144,0.00815
0.00176274362967,0.00082273450146,0.0007
0.00176934342551,0.000970954170315,0.00175
0.00177036642233,0.00094067390538,0.00105
0.00178930852765,0.00198025107352,0.00245
0.00179528485842,0.00153462527562,0.00175
0.00179872700008,0.00087400794716,0.00115
0.0175411832368,0.0107122875517,0.0146
0.0175621744062,0.0104553121458,0.01205
0.0176292534726,0.0106953831522,0.01035
0.0176952068929,0.00679489919905,0.01
0.0176994792143,0.0107603721969,0.0199
0.0178286180799,0.012755155565,0.0209
0.0179178666015,0.00955383719915,0.0126
0.0179728267435,0.0087327673805,0.0116
0.0179834903609,0.0073814670605,0.0219
0.0179952906477,0.00783260350395,0.0206
0.00180065589593,0.00088337422768,0.0015
0.00180336791435,0.000527458233755,0.00155
0.0018093933146,0.00057465053465,0.0011
0.00183016328476,0.00080157550148,0.0016
0.00183082494661,0.00255620791878,0.0044
0.00183096925849,0.00061509660363,0.0007
0.00184100610271,0.00065948631238,0.0026
0.0018451036282,0.00153082443928,0.0005
0.00184728882924,0.00110528666417,0.00185
0.018072172591,0.0108444371838,0.0159
0.0181219236505,0.00442421301123,0.0087
0.0181476485546,0.0119795247003,0.02215
0.018207220549,0.00982663125515,0.02055
0.0182181584306,0.01055758523,0.01995
0.0182182153527,0.0108211421844,0.0202
0.018260491824,0.0065417153204,0.0154
0.0182988281043,0.00920244871575,0.01485
0.0184574984987,0.00564024256875,0.0194
0.00185217944819,0.00060263535252,0.00075
0.00185721441947,0.000502143331855,0.00125
0.00186560432451,0.00142999907948,0.0021
0.0018729838131,0.00332126281206,0.00215
0.00188044593789,0.00104813534447,0.0019
0.0018845599317,0.00319003862194,0.00385
0.00188626902457,0.000657938121775,0.00245
0.00189032550595,0.000601987993445,0.001
0.0185611044985,0.0103881178123,0.01885
0.018590132851,0.00938007541725,0.019
0.0186402076407,0.0113886361777,0.0165
0.0187247752499,0.0055894975728,0.0114
0.0187288472217,0.0097100631774,0.00815
0.0188878524862,0.0108718303535,0.03
0.0189079882135,0.0115909519972,0.01265
0.0189797142983,0.0105377236867,0.01805
0.0189859360442,0.0105256635884,0.0176
0.0189904941387,0.0104651294256,0.0146
0.00191265980483,0.00484764868634,0.0031
0.00192027633508,0.0010133700918,0.00125
0.00192461322538,0.00174125665844,0.00175
0.00194320281482,0.00310710364865,0.00095
0.00194610488979,0.00228923190957,0.00375
0.00194788282366,0.00163175189475,0.00305
0.0190280708947,0.00993186376625,0.0105
0.0190401908217,0.00966476794315,0.0225
0.0191714001915,0.0124629864717,0.0189
0.0192277569197,0.00443032420893,0.0261
0.0192931441283,0.0117015757113,0.0175
0.0193305743534,0.0142587784612,0.0214
0.0194055872129,0.0124965118168,0.02745
0.0194092966709,0.0145146576874,0.01205
0.0194165752706,0.0123665088052,0.02245
0.00195454728438,0.00127924108202,0.004
0.00195929074027,0.00076419243438,0.00225
0.00196532140782,0.0015003504188,0.00195
0.00197289860372,0.00290547053756,0.00255
0.00197946762879,0.00129613337169,0.00225
0.00198609069053,0.00129306578958,0.0012
0.00198921106249,0.00204949558384,0.002
0.0195141337707,0.0106965995608,0.0186
0.0197220851054,0.0118489687911,0.02335
0.0197441729809,0.0103055997675,0.0297
0.0197521662607,0.0103039229697,0.024
0.0198226844323,0.00874437499165,0.01675
0.0199160892243,0.00447006177071,0.01015
0.00020009620598,0.000371662378142,0.0001
0.000200227740576,0.000822362381165,0.00025
0.000200347234621,0.000419052609173,0.0006
0.000200459875201,0.00055643019472,0.00065
0.000200884153434,0.000430351704691,0.00045
0.000201138119112,0.00055282499265,0.0
0.000201369541281,0.000393979073825,0.0002
0.000201884387239,0.000226579879328,0.0002
0.00020263820372,0.000228081752822,0.0005
0.000202789222164,0.000339000581577,0.0
0.000203321852099,0.000694857531785,0.0
0.000204329977846,0.000368033241065,0.0005
0.000205274313285,0.000292457929365,0.0005
0.000206982016824,0.000526570139955,0.0
0.000207234576512,0.000227483934423,0.0003
0.000207612976334,0.000238435051829,0.0
0.000207921270342,0.000372837266529,0.00035
0.000208197981439,0.000352508023203,0.0001
0.000208207891078,0.000359694749601,0.0003
0.000208861588518,0.000300710954247,0.00015
0.000209281932908,0.000499466006524,0.0003
0.000210102013065,0.000308929983245,5e-05
0.000210769935993,0.000637674664925,0.0
0.00021156108071,0.000391863696312,0.0003
0.000211601003052,0.000264439964388,0.0001
0.000211643932919,0.000312318872758,0.00045
0.000212743377368,0.000425960348545,0.0002
0.000212801264406,0.000473522798051,0.0008
0.000214066534,0.000335343362532,0.00115
0.000214980110847,0.000282593988942,0.0005
0.000215273871938,0.000360325966484,0.0
0.000215439956059,0.000360511404523,0.0005
0.000215730627141,0.000403997045042,0.00025
0.000215920623227,0.00075856440431,0.0004
0.000216160370306,0.000291965511088,0.0
0.000216784551898,0.000235045633352,0.0
0.000217282571683,0.000478987009353,0.00035
0.000217388077527,0.000258659952934,0.0
0.0002174951847,0.000164829994375,0.00025
0.000217854385943,0.00058756268617,0.00075
0.000218755255978,0.000364875376833,0.00045
0.000218887587708,0.000563605254235,0.0
0.00022013863472,0.000204000865131,0.0005
0.000220848999923,0.00038184340976,0.0005
0.000221495272757,0.000317538350466,0.0002
0.000221882622295,0.000384249002428,0.00025
0.00022206553354,0.000398257631454,0.00015
0.000222079979313,0.000429452706699,0.0
0.000222500151228,0.000340199133583,0.00025
0.000223239791427,0.00133908446335,0.0
0.000223253230162,0.000265440776499,0.00025
0.000223535754219,0.00085118635306,0.00045
0.000224243823345,0.00061724628749,0.0004
0.000224464348138,0.000455812462542,0.0
0.000224683064936,0.00058123278876,0.00045
0.000225033893309,0.000344785385029,0.00035
0.000225815648093,0.00035220534103,0.00025
0.000226115632217,0.000431321581425,0.00015
0.000226971494553,0.000458819134216,0.00045
0.00022760005717,0.000402013108727,0.00025
0.000227785021157,0.00042368850816,0.0003
0.000227964477586,0.000344222588248,0.0004
0.000229271970358,0.00032021689507,0.0001
0.00022932103882,0.000375611165992,0.00045
0.000229751867335,0.000279214981602,0.00025
0.000230976157991,0.000367080677323,0.00045
0.000231897693282,0.000212181255653,0.0002
0.000233337798938,0.000413545020646,0.00035
0.000233356584251,0.000250242358804,0.0003
0.000234273967033,0.000223888520157,0.00015
0.00023531679998,0.000468306452103,0.0003
0.000236368315237,0.000387721675008,0.0004
0.000236374333244,0.000379334653256,0.0
0.000236746289287,0.000211341895515,0.00015
0.000237024429316,0.000215158871669,0.0
0.000237108652677,0.000329887842382,0.0005
0.000237178246924,0.000416640260588,0.0007
0.000237580335617,0.000260323444397,0.00025
0.000238006517821,0.000439570015607,0.0002
0.000238807796353,0.000930794506845,0.0005
0.000239249590639,0.000262805050304,0.00045
0.000239549420005,0.00068809368371,0.0001
0.000241530159364,0.000390270732588,5e-05
0.000242318453088,0.000255797432109,0.0
0.00024241704359,0.000277879329808,0.00025
0.000243799526202,0.000316100155186,0.00025
0.00024390984803,0.000300621348752,0.00035
0.000245002590375,0.000244400279438,0.00025
0.000246793551895,0.000249743363133,0.0002
0.000248867404629,0.000375032385635,0.00045
0.00200001569315,0.00563256442545,0.00345
0.00200149250802,0.0015579557588,0.0017
0.00200466810081,0.00370780140044,0.0013
0.00200489985123,0.0027770482056,0.00325
0.00201541008894,0.00176351955904,0.0036
0.00201923598348,0.00067881555121,0.00225
0.00202216525477,0.0009081419614,0.001
0.00202471873614,0.00052092179034,0.00155
0.00202770751197,0.0018955051928,0.0031
0.00204544157283,0.0027071818267,0.0036
0.00206678209965,0.00181859152325,0.00285
0.00208574208565,0.0095159283799,0.0035
0.00208607765527,0.00163432625563,0.0013
0.00208727578236,0.00184592744717,0.0029
0.00209292982521,0.0016623737941,0.00155
0.00210893813918,0.00115167072427,0.00195
0.00211169222321,0.00609981136595,0.00275
0.00212251999624,0.0014499606388,0.00165
0.00214133371345,0.00152488358718,0.0017
0.00214220907127,0.00247222752107,0.00315
0.00214670188912,0.00147953181378,0.0019
0.00214922348715,0.00163361490274,0.0014
0.00215907117734,0.00116845499806,0.00205
0.00216537667199,0.00175873895066,0.00185
0.00217388089181,0.00377174204975,0.0017
0.00219843241168,0.00117620901779,0.00615
0.0022027274141,0.00113629499309,0.00185
0.00220986183436,0.000749363017045,0.00205
0.00221055300978,0.00391083303868,0.0026
0.00221818087469,0.00146622708501,0.0011
0.00222265908534,0.00203660668137,0.0032
0.00222357076858,0.00053146651223,0.00135
0.00222415531216,0.00209859550427,0.0023
0.00223066876609,0.00266249639342,0.00455
0.00223282765571,0.000514737004235,0.00315
0.00223450780845,0.00234851741035,0.0035
0.00223576785786,0.00135564319702,0.0022
0.00225154907332,0.00176738652017,0.00275
0.00225661392525,0.00181222270007,0.00305
0.00226036631162,0.00630939683585,0.0023
0.00226171378328,0.00172714432787,0.0025
0.00226641425704,0.00139053602265,0.00195
0.00227792469766,0.00092081192794,0.00225
0.00228128573022,0.00126695367319,0.00075
0.00229374172818,0.00167469070315,0.0022
0.00231108251886,0.00055677655368,0.00105
0.00231525809585,0.00311570760658,0.00325
0.00232636575058,0.00240883626003,0.001
0.00233962191552,0.00300241190695,0.00375
0.00234542754869,0.00137187949803,0.0044
0.00235564617986,0.00217794623268,0.0036
0.00236067853588,0.00659452435715,0.003
0.00236779425009,0.00810183334365,0.0036
0.0023717936385,0.00178764422717,0.00215
0.00239578887229,0.00114963719969,0.00145
0.00241229101664,0.00446045907298,0.0024
0.00241283950876,0.00208341420123,0.00325
0.00241630689103,0.00296494236442,0.0036
0.00243620348351,0.00226181482311,0.0021
0.00243876724851,0.0111725053451,0.00355
0.0024451343578,0.00292997533331,0.00225
0.00244630647226,0.00154198669952,0.0012
0.00245379914816,0.00376602095924,0.0021
0.00245939356645,0.000488356165141,0.0014
0.00246773892608,0.0046732749277,0.0023
0.00247088472106,0.0048530447246,0.0013
0.00247545967317,0.0073841399204,0.0021
0.00248003685231,0.00309306229029,0.00285
0.00248619751458,0.00242584076664,0.0024
